doc_id,sentence,adj,noun,coder_id
10590600445,look at that little girl on her daddy's shoulders.,little,girl,udpipe
10590600461,give yourself a big hug.,big,hug,udpipe
10590600548,or your little old lip stick.,little,stick,udpipe
10590600548,or your little old lip stick.,old,lip,udpipe
10590600549,I mean you little um --,little,um,udpipe
10590600625,that's a hard question.,hard,question,udpipe
10590600626,how many hours a week I spend with you?,many,hours,udpipe
10590600629,how many -- how many hours a week I spend with you?,many,hours,udpipe
10590600846,she said she thinks you should throw this in the garbage because you're a big girl now.,big,girl,udpipe
10590700076,"Kayla, Romel, don't play in the front room, now.",front,room,udpipe
10590700099,"Makayla, Romel, I know you're not -- I know you're not playing in the front room.",front,room,udpipe
10590700165,stop wrestling in that front room.,front,room,udpipe
10590700451,"no, you're not wearing blue jeans.",blue,jeans,udpipe
10590700452,I don't want to talk about blue jeans.,blue,jeans,udpipe
10590700467,because you shouldn't -- keep -- stop -- you keep always throwing your blue jeans in the hamper.,blue,jeans,udpipe
10590700468,just because we go -- drop them off at school don't mean that blue jeans go in the hamper.,blue,jeans,udpipe
10590700487,Kayla look like she has a head full of spider -- a head full of -- a spider head.,full,head,udpipe
10590700498,good thing I'm not a alcoholic.,good,thing,udpipe
10590700501,leave -- you're not wearing blue jeans.,blue,jeans,udpipe
10590700503,you had four pair of uh blue jeans in the hamper for two days.,uh,jeans,udpipe
10590700503,you had four pair of uh blue jeans in the hamper for two days.,blue,jeans,udpipe
10590700565,my shirt does not say blue jeans.,blue,jeans,udpipe
10590700568,I -- I -- you should have been watching tv a long time ago.,long,time,udpipe
10590700625,or you just want to -- I don't -- I don't want you to have it any more pop.,more,pop,udpipe
10590700628,drop -- drop the blue jeans.,blue,jeans,udpipe
10590700729,let's do it one more time.,more,time,udpipe
10590700758,that outfit's too -- that outfit's too small.,small,outfit,udpipe
10590700768,"ok, one more time.",more,time,udpipe
10590700783,let's -- let's sing a nice song.,nice,song,udpipe
10590700855,"Dooby -- the pants are -- the pants are too short, sweet+heart.",short,heart,udpipe
10590700859,you were Woody last year.,last,year,udpipe
10590700940,"Romel, don't play in that front room.",front,room,udpipe
10590800014,"Kayla, your shoes on the wrong foot.",wrong,foot,udpipe
10590800290,your shoes on the wrong foot.,wrong,foot,udpipe
10590800314,you stop doing little maniac things like that.,little,things,udpipe
10590800314,you stop doing little maniac things like that.,maniac,things,udpipe
10590900371,I'm watching a old movie.,old,movie,udpipe
10591000339,and maybe that -- that's minus two presents.,minus,presents,udpipe
10591000378,what yellow game?,yellow,game,udpipe
10591000470,ok you guys can color.,ok,color,udpipe
10591000570,how much money do you have?,much,money,udpipe
10591100024,alright paparazzi.,alright,paparazzi,udpipe
10610100226,you want your little thing?,little,thing,udpipe
10610100228,your little toy.,little,toy,udpipe
10610100265,say don't use me as an excuse to get more food.,more,food,udpipe
10610100306,let's go open the door.,open,door,udpipe
10610100354,so much drama.,much,drama,udpipe
10610100355,so much drama.,much,drama,udpipe
10610100418,"###, you're such a cry baby.",cry,baby,udpipe
10610100436,look at the little baby.,little,baby,udpipe
10610200062,you should find all your little farm animals.,little,animals,udpipe
10610200067,go find all your little farm animals.,little,animals,udpipe
10610200079,broken cracker.,broken,cracker,udpipe
10610200117,you want some more crackers?,more,crackers,udpipe
10610200118,oh you're going to eat that fake cookie?,fake,cookie,udpipe
10610200213,go brush pappy's hair.,brush,pappy,udpipe
10610200214,go brush pappy's hair.,brush,pappy,udpipe
10610200231,thank+you my little helper.,little,helper,udpipe
10610200264,don't take all those dirty clothes out either.,dirty,clothes,udpipe
10610200357,give me un beso.,un,beso,udpipe
10610200372,no more stickers.,more,stickers,udpipe
10610200375,I think I have a whole bunch of stickers I can get you baby.,whole,bunch,udpipe
10610200377,and leave Ashley's book+bag alone young lady.,young,lady,udpipe
10610200424,ooh good job.,good,job,udpipe
10610200426,ok now you're putting them on top of each other.,other,top,udpipe
10610200455,now you look like a crazy person.,crazy,person,udpipe
10610200498,I don't want any more stickers.,more,stickers,udpipe
10610200597,let's get some of little -- medicine.,little,medicine,udpipe
10610200645,wait we got to take -- put a new shirt on.,new,shirt,udpipe
10610300057,don't use any more napkins.,more,napkins,udpipe
10610300152,good girl.,good,girl,udpipe
10610300153,"good job, baby.",good,job,udpipe
10610300166,you have your own books.,own,books,udpipe
10610300298,good job.,good,job,udpipe
10610300331,nice shoes.,nice,shoes,udpipe
10610300485,let's see if we can find the little cup.,little,cup,udpipe
10610300486,some more water.,more,water,udpipe
10610300546,that's the fish food.,fish,food,udpipe
10610300554,fish stuff.,fish,stuff,udpipe
10610300649,there is no other paper.,other,paper,udpipe
10610300688,"oh, poor baby.",poor,baby,udpipe
10610300695,good girl.,good,girl,udpipe
10610400163,Missing pieces.,missing,pieces,udpipe
10610400197,good job.,good,job,udpipe
10610400221,good job.,good,job,udpipe
10610400301,good job.,good,job,udpipe
10610400312,"yeah, good job.",good,job,udpipe
10610400337,good job.,good,job,udpipe
10610400373,"well duck, bird, whatever.",well,duck,udpipe
10610400401,good job.,good,job,udpipe
10610400413,good job.,good,job,udpipe
10610400429,good job.,good,job,udpipe
10610400445,good job.,good,job,udpipe
10610400448,good job.,good,job,udpipe
10610400449,good job.,good,job,udpipe
10610400596,good job.,good,job,udpipe
10610400681,fix your nappy hair.,nappy,hair,udpipe
10610400718,you're putting dirty water on you.,dirty,water,udpipe
10610400729,dry you off a little bit.,little,bit,udpipe
10610400744,### a little carpeting over here.,little,carpeting,udpipe
10610400782,two pants on because it's cold outside.,cold,pants,udpipe
10610400785,no more powder.,more,powder,udpipe
10610400788,other leg.,other,leg,udpipe
10610400796,no more powder.,more,powder,udpipe
10610400871,you got to put your purple socks on too.,purple,socks,udpipe
10610400907,purple purple.,purple,purple,udpipe
10610400927,new shoes.,new,shoes,udpipe
10610400931,that's a little heart on your shoe.,little,heart,udpipe
10610400937,where's the little purple thing at?,little,purple,udpipe
10610401084,run run run.,run,run,udpipe
10610401084,run run run.,run,run,udpipe
10610401139,no more running.,more,running,udpipe
10610401143,no more running.,more,running,udpipe
10610401146,did I -- did I say no more running?,more,running,udpipe
10610401226,you want this juice or you want orange juice?,orange,juice,udpipe
10610401229,orange juice.,orange,juice,udpipe
10610500053,a little booger.,little,booger,udpipe
10610500058,big old stomach.,big,stomach,udpipe
10610500058,big old stomach.,old,stomach,udpipe
10610500067,it's a lily pop?,lily,pop,udpipe
10610500072,"oh my goodness, look at those little toes.",little,toes,udpipe
10610500082,bite those little toes.,little,toes,udpipe
10610500267,good girl.,good,girl,udpipe
10610500278,good girl.,good,girl,udpipe
10610500324,"good job, baby.",good,job,udpipe
10610500365,good job.,good,job,udpipe
10610500451,good girl.,good,girl,udpipe
10610500503,you're a big girl.,big,girl,udpipe
10610500645,"oh, you're such a smart alec.",smart,alec,udpipe
10610500701,"good job, baby.",good,job,udpipe
10610500757,good girl.,good,girl,udpipe
10610500830,good job.,good,job,udpipe
10610500845,alright alright.,alright,alright,udpipe
10610500922,"ok, clean your face.",clean,face,udpipe
10610500932,no more water.,more,water,udpipe
10610500951,dirty bubbles?,dirty,bubbles,udpipe
10610500952,or clean bubbles?,clean,bubbles,udpipe
10610500954,those are clean bubbles?,clean,bubbles,udpipe
10610500976,that's baby soap.,baby,soap,udpipe
10610500984,you're just a bad liar.,bad,liar,udpipe
10610501067,"yellow Sponge_Bob, very good.",yellow,sponge_bob,udpipe
10610501067,"yellow Sponge_Bob, very good.",good,sponge_bob,udpipe
10610501069,yellow shoes too?,yellow,shoes,udpipe
10610501075,he got a yellow tongue?,yellow,tongue,udpipe
10610501096,yellow teeth?,yellow,teeth,udpipe
10610501108,got yellow eyes too?,yellow,eyes,udpipe
10610501121,alright alright.,alright,alright,udpipe
10610501171,alright alright alright.,alright,alright,udpipe
10610501171,alright alright alright.,alright,alright,udpipe
10610501175,got nappy hair.,nappy,hair,udpipe
10610501232,Abita doesn't want you in her messy room.,messy,room,udpipe
10610501260,"Sirena, you being a good girl?",good,girl,udpipe
10610600017,those are princess fruit snacks.,princess,snacks,udpipe
10610600044,give you some more fruit snacks?,more,snacks,udpipe
10610600049,if you want more fruit snacks then pick up that mess.,more,snacks,udpipe
10610600051,I'll give you more fruit snacks.,more,snacks,udpipe
10610600079,"Sirena, I thought you wanted more fruit snacks.",more,snacks,udpipe
10610600081,you want more fruit snacks?,more,snacks,udpipe
10610600102,do you want more fruit snacks?,more,snacks,udpipe
10610600217,apple pie.,apple,pie,udpipe
10610600302,and I got a dirty plate.,dirty,plate,udpipe
10610600324,"all right, well it's just for a second.",right,second,udpipe
10610600372,with your dirty shirt?,dirty,shirt,udpipe
10610600443,look at that dirty foot.,dirty,foot,udpipe
10610600467,grandpa put all kinds of dirty stuff on the swing.,dirty,stuff,udpipe
10610600483,little ###'s playing with fireworks or something?,little,###'s,udpipe
10610600500,little karate girl.,little,girl,udpipe
10610600500,little karate girl.,karate,girl,udpipe
10610600670,they're blue fireworks?,blue,fireworks,udpipe
10610600700,### dirty my chanklas.,dirty,chanklas,udpipe
10610600701,my white chanklas.,white,chanklas,udpipe
10610600734,we're the only ones who cook in this house.,only,ones,udpipe
10610600910,eat hamburger?,eat,hamburger,udpipe
10610601008,I want cold water.,cold,water,udpipe
10610601025,it's not an orange either.,orange,either,udpipe
10610601082,it doesn't need any more iced tea.,iced,tea,udpipe
10610601085,put grape+fruit in the iced tea.,iced,tea,udpipe
10610601094,"stop it, you're going to drop the whole thing in there.",whole,thing,udpipe
10610601248,"no, that's not real money.",real,money,udpipe
10610601249,go tell him to give you some real money.,real,money,udpipe
10610601310,good job.,good,job,udpipe
10610601319,good job.,good,job,udpipe
10610601356,good job.,good,job,udpipe
10610601433,these are some small pieces.,small,pieces,udpipe
10610601573,"after you eat, I'll give you more lipstick.",more,lipstick,udpipe
10610700045,ok ok ok.,ok,ok,udpipe
10610700045,ok ok ok.,ok,ok,udpipe
10610700049,bad hair day?,bad,day,udpipe
10610700150,would you like your strawberry milk?,strawberry,milk,udpipe
10610700226,the new ones.,new,ones,udpipe
10610700244,we have better ones.,better,ones,udpipe
10610700283,the red ones?,red,ones,udpipe
10610700310,in a little bit.,little,bit,udpipe
10610700313,we're going to go in a little bit.,little,bit,udpipe
10610700314,where's your other hair thingy.,other,thingy,udpipe
10610700416,say good job.,good,job,udpipe
10610700483,a little bit more.,little,bit,udpipe
10610700491,good job.,good,job,udpipe
10610700533,the bunny rabbit?,bunny,rabbit,udpipe
10610700535,bunny rabbits love carrots.,bunny,rabbits,udpipe
10610700556,and we'll feed her some -- some carrots in a little bit.,little,bit,udpipe
10610700834,the green guys.,green,guys,udpipe
10610700960,"no, the other way!",other,way,udpipe
10610700968,the other way!,other,way,udpipe
10610701025,throw the green guy out.,green,guy,udpipe
10610701275,"ok ok ok, I'll do it.",ok,ok,udpipe
10610701275,"ok ok ok, I'll do it.",ok,ok,udpipe
