...1,doc_id,adj_token_id,noun_token_id,adj_token,noun_token,noun_lemma,parse_type,prenominal,adj_lower,dataset,adj_stem,noun_stem,time,subject,session,person
12393,10740600429,7,8,cheese,mommy,mommy,NA,TRUE,cheese,ldp_child_utts_udpipe,chees,mommi,NA,74,6,child
12394,10740600432,6,7,veggie,cheese,cheese,NA,TRUE,veggie,ldp_child_utts_udpipe,veggi,chees,NA,74,6,child
12395,10740600445,2,3,mommy,veggie,veggie,NA,TRUE,mommy,ldp_child_utts_udpipe,mommi,veggi,NA,74,6,child
12396,10740600445,3,4,veggie,cheese,cheese,NA,TRUE,veggie,ldp_child_utts_udpipe,veggi,chees,NA,74,6,child
12397,10740601331,3,4,veggie,cheese,cheese,NA,TRUE,veggie,ldp_child_utts_udpipe,veggi,chees,NA,74,6,child
12398,10740601451,6,7,soup,mama,mama,NA,TRUE,soup,ldp_child_utts_udpipe,soup,mama,NA,74,6,child
12399,10740700878,4,5,girl,cup,cup,NA,TRUE,girl,ldp_child_utts_udpipe,girl,cup,NA,74,7,child
12400,10740700878,5,6,cup,mommy,mommy,NA,TRUE,cup,ldp_child_utts_udpipe,cup,mommi,NA,74,7,child
12401,10740700883,5,6,girl,cup,cup,NA,TRUE,girl,ldp_child_utts_udpipe,girl,cup,00:19:55,74,7,child
12402,10740800587,3,4,salt,mommy,mommy,NA,TRUE,salt,ldp_child_utts_udpipe,salt,mommi,NA,74,8,child
12403,10740800688,2,3,color,salt,salt,NA,TRUE,color,ldp_child_utts_udpipe,color,salt,NA,74,8,child
12404,10740800750,2,4,birth,day,day,NA,FALSE,birth,ldp_child_utts_udpipe,birth,dai,NA,74,8,child
12405,10740800750,4,5,day,cake,cake,NA,TRUE,day,ldp_child_utts_udpipe,dai,cake,NA,74,8,child
12406,10740900004,8,9,video,camera,camera,NA,TRUE,video,ldp_child_utts_udpipe,video,camera,NA,74,9,child
12407,10740900605,11,12,celery,box,box,NA,TRUE,celery,ldp_child_utts_udpipe,celeri,box,NA,74,9,child
12408,10740900606,6,7,celery,box,box,NA,TRUE,celery,ldp_child_utts_udpipe,celeri,box,NA,74,9,child
12409,10740900607,6,7,celery,box,box,NA,TRUE,celery,ldp_child_utts_udpipe,celeri,box,NA,74,9,child
12410,10740900611,6,7,celery,box,box,NA,TRUE,celery,ldp_child_utts_udpipe,celeri,box,NA,74,9,child
12411,10740900613,6,7,celery,box,box,NA,TRUE,celery,ldp_child_utts_udpipe,celeri,box,NA,74,9,child
12412,10740901320,7,8,rainbow,crayon,crayon,NA,TRUE,rainbow,ldp_child_utts_udpipe,rainbow,crayon,NA,74,9,child
12413,10740901691,2,3,paper,towel,towel,NA,TRUE,paper,ldp_child_utts_udpipe,paper,towel,00:29:15,74,9,child
12414,10741000286,2,3,eye,fish,fish,NA,TRUE,eye,ldp_child_utts_udpipe,ey,fish,NA,74,10,child
12415,10741000286,3,6,fish,eye,eye,NA,FALSE,fish,ldp_child_utts_udpipe,fish,ey,NA,74,10,child
12416,10741000286,4,5,eye,fish,fish,NA,TRUE,eye,ldp_child_utts_udpipe,ey,fish,NA,74,10,child
12417,10741000286,5,6,fish,eye,eye,NA,TRUE,fish,ldp_child_utts_udpipe,fish,ey,NA,74,10,child
12418,10741200135,6,7,apple,sauce,sauce,NA,TRUE,apple,ldp_child_utts_udpipe,appl,sauc,NA,74,12,child
12419,10741200383,2,4,video,camera,camera,NA,FALSE,video,ldp_child_utts_udpipe,video,camera,00:19:34,74,12,child
12420,10741200970,4,5,scooter,game,game,NA,TRUE,scooter,ldp_child_utts_udpipe,scooter,game,NA,74,12,child
12421,10741201129,5,6,lawn,mower,mower,NA,TRUE,lawn,ldp_child_utts_udpipe,lawn,mower,NA,74,12,child
12422,10741201333,8,9,lawn,mower,mower,NA,TRUE,lawn,ldp_child_utts_udpipe,lawn,mower,NA,74,12,child
12423,10741201396,4,5,lawn,mower,mower,NA,TRUE,lawn,ldp_child_utts_udpipe,lawn,mower,NA,74,12,child
12424,10741201567,6,7,princess,stickers,stickers,NA,TRUE,princess,ldp_child_utts_udpipe,princess,sticker,NA,74,12,child
12425,10741201568,5,6,princess,stickers,stickers,NA,TRUE,princess,ldp_child_utts_udpipe,princess,sticker,NA,74,12,child
12426,10741201570,8,9,princess,stickers,stickers,NA,TRUE,princess,ldp_child_utts_udpipe,princess,sticker,NA,74,12,child
12427,10741201572,7,8,princess,stickers,stickers,NA,TRUE,princess,ldp_child_utts_udpipe,princess,sticker,NA,74,12,child
12428,10750400637,3,4,truck,mom,mom,NA,TRUE,truck,ldp_child_utts_udpipe,truck,mom,NA,75,4,child
12429,10750400641,4,5,truck,mom,mom,NA,TRUE,truck,ldp_child_utts_udpipe,truck,mom,NA,75,4,child
12430,10750400644,2,3,truck,mom,mom,NA,TRUE,truck,ldp_child_utts_udpipe,truck,mom,NA,75,4,child
12431,10750703063,18,19,mommy,can,can,NA,TRUE,mommy,ldp_child_utts_udpipe,mommi,can,NA,75,7,child
12432,10750802493,3,4,golf,balls,ball,NA,TRUE,golf,ldp_child_utts_udpipe,golf,ball,NA,75,8,child
12433,10750802748,7,8,golf,ball,ball,NA,TRUE,golf,ldp_child_utts_udpipe,golf,ball,NA,75,8,child
12434,10750802773,8,9,sand,toy,toy,NA,TRUE,sand,ldp_child_utts_udpipe,sand,toi,NA,75,8,child
12435,10750803138,6,7,tire,swing,sw,NA,TRUE,tire,ldp_child_utts_udpipe,tire,swing,NA,75,8,child
12436,10750900131,4,5,shake,shake,shake,NA,TRUE,shake,ldp_child_utts_udpipe,shake,shake,NA,75,9,child
12437,10750900131,5,7,shake,shake,shake,NA,FALSE,shake,ldp_child_utts_udpipe,shake,shake,NA,75,9,child
12438,10750900131,6,7,shake,shake,shake,NA,TRUE,shake,ldp_child_utts_udpipe,shake,shake,NA,75,9,child
12439,10751100320,7,8,shark,game,game,NA,TRUE,shark,ldp_child_utts_udpipe,shark,game,NA,75,11,child
12440,10771200777,3,5,tattoo,heart,heart,NA,FALSE,tattoo,ldp_child_utts_udpipe,tattoo,heart,00:27:25,77,12,child
12441,10780800852,5,6,tree,trunk,trunk,NA,TRUE,tree,ldp_child_utts_udpipe,tree,trunk,NA,78,8,child
12442,10780900945,2,4,color,sky,sky,NA,FALSE,color,ldp_child_utts_udpipe,color,sky,NA,78,9,child
12443,10780901204,5,6,apple,juice,juice,NA,TRUE,apple,ldp_child_utts_udpipe,appl,juic,NA,78,9,child
12444,10780901212,5,6,apple,juice,juice,NA,TRUE,apple,ldp_child_utts_udpipe,appl,juic,NA,78,9,child
12445,10780901214,5,6,apple,juice,juice,NA,TRUE,apple,ldp_child_utts_udpipe,appl,juic,NA,78,9,child
12446,10780901228,4,5,apple,juice,juice,NA,TRUE,apple,ldp_child_utts_udpipe,appl,juic,NA,78,9,child
12447,10780901231,4,5,apple,juice,juice,NA,TRUE,apple,ldp_child_utts_udpipe,appl,juic,NA,78,9,child
12448,10781000207,6,7,chicken,noodle,noodle,NA,TRUE,chicken,ldp_child_utts_udpipe,chicken,noodl,NA,78,10,child
12449,10781100651,3,5,police,man,man,NA,FALSE,police,ldp_child_utts_udpipe,polic,man,NA,78,11,child
12450,10781100651,5,6,man,house,house,NA,TRUE,man,ldp_child_utts_udpipe,man,hous,NA,78,11,child
12451,10781200910,5,6,mower,guys,guy,NA,TRUE,mower,ldp_child_utts_udpipe,mower,gui,00:17:02,78,12,child
12452,10781200918,6,7,neck,sand,sand,NA,TRUE,neck,ldp_child_utts_udpipe,neck,sand,NA,78,12,child
12453,10781200918,7,9,sand,box,box,NA,FALSE,sand,ldp_child_utts_udpipe,sand,box,NA,78,12,child
12454,10781200992,7,9,sand,box,box,NA,FALSE,sand,ldp_child_utts_udpipe,sand,box,NA,78,12,child
12455,10781200998,7,9,sand,box,box,NA,FALSE,sand,ldp_child_utts_udpipe,sand,box,NA,78,12,child
12456,10790402306,2,4,train,gate,gate,NA,FALSE,train,ldp_child_utts_udpipe,train,gate,00:16:37,79,4,child
12457,10790500616,1,2,garage,door,door,NA,TRUE,garage,ldp_child_utts_udpipe,garag,door,NA,79,5,child
12458,10790501027,6,7,boy,glass,glass,NA,TRUE,boy,ldp_child_utts_udpipe,boi,glass,NA,79,5,child
12459,10790501033,2,3,boy,glass,glass,NA,TRUE,boy,ldp_child_utts_udpipe,boi,glass,NA,79,5,child
12460,10790601406,4,5,sign,gate,gate,NA,TRUE,sign,ldp_child_utts_udpipe,sign,gate,NA,79,6,child
12461,10790601411,4,5,sign,gate,gate,NA,TRUE,sign,ldp_child_utts_udpipe,sign,gate,NA,79,6,child
12462,10790701355,2,4,heart,plate,plate,NA,FALSE,heart,ldp_child_utts_udpipe,heart,plate,NA,79,7,child
12463,10790800438,9,10,boy,swings,swing,NA,TRUE,boy,ldp_child_utts_udpipe,boi,swing,NA,79,8,child
12464,10790800743,7,8,baseball,game,game,NA,TRUE,baseball,ldp_child_utts_udpipe,basebal,game,NA,79,8,child
12465,10790800786,3,4,flower,room,room,NA,TRUE,flower,ldp_child_utts_udpipe,flower,room,NA,79,8,child
12466,10790800980,6,7,boy,swing,sw,NA,TRUE,boy,ldp_child_utts_udpipe,boi,swing,NA,79,8,child
12467,10790900953,2,3,kitty,cat,cat,NA,TRUE,kitty,ldp_child_utts_udpipe,kitti,cat,NA,79,9,child
12468,10791000231,5,6,water,table,table,NA,TRUE,water,ldp_child_utts_udpipe,water,tabl,NA,79,10,child
12469,10791002001,9,10,cookie,dragons,dragons,NA,TRUE,cookie,ldp_child_utts_udpipe,cooki,dragon,NA,79,10,child
12470,10791002004,4,5,cookie,dragons,dragon,NA,TRUE,cookie,ldp_child_utts_udpipe,cooki,dragon,NA,79,10,child
12471,10801001535,6,7,video,camera,camera,NA,TRUE,video,ldp_child_utts_udpipe,video,camera,NA,80,10,child
12472,10801200505,2,3,snow,snow,snow,NA,TRUE,snow,ldp_child_utts_udpipe,snow,snow,NA,80,12,child
12473,10810700425,2,3,scar,scar,scar,NA,TRUE,scar,ldp_child_utts_udpipe,scar,scar,NA,81,7,child
12474,10820301447,2,3,mama,bite,bite,NA,TRUE,mama,ldp_child_utts_udpipe,mama,bite,00:09:26,82,3,child
12475,10820501671,2,4,birth,day,day,NA,FALSE,birth,ldp_child_utts_udpipe,birth,dai,NA,82,5,child
12476,10820700733,5,6,rain,umbrella,umbrella,NA,TRUE,rain,ldp_child_utts_udpipe,rain,umbrella,NA,82,7,child
12477,10820701293,5,6,baby,nose,nose,NA,TRUE,baby,ldp_child_utts_udpipe,babi,nose,NA,82,7,child
12478,10820701859,5,6,giant,ball,ball,NA,TRUE,giant,ldp_child_utts_udpipe,giant,ball,NA,82,7,child
12479,10820701862,5,6,giant,ball,ball,NA,TRUE,giant,ldp_child_utts_udpipe,giant,ball,NA,82,7,child
12480,10820800419,2,4,birth,day,day,NA,FALSE,birth,ldp_child_utts_udpipe,birth,dai,NA,82,8,child
12481,10820901614,2,3,dollar,baby,baby,NA,TRUE,dollar,ldp_child_utts_udpipe,dollar,babi,NA,82,9,child
12482,10820901820,3,4,flip,burger,burger,NA,TRUE,flip,ldp_child_utts_udpipe,flip,burger,NA,82,9,child
12483,10820901849,5,6,cook,dinner,dinner,NA,TRUE,cook,ldp_child_utts_udpipe,cook,dinner,NA,82,9,child
12484,10821000079,3,4,root,beer,beer,NA,TRUE,root,ldp_child_utts_udpipe,root,beer,NA,82,10,child
12485,10830700005,3,4,water,mom,mom,NA,TRUE,water,ldp_child_utts_udpipe,water,mom,NA,83,7,child
12486,10830700741,2,3,fish,fish,fish,NA,TRUE,fish,ldp_child_utts_udpipe,fish,fish,NA,83,7,child
12487,10830800687,2,3,teeth,mom,mom,NA,TRUE,teeth,ldp_child_utts_udpipe,teeth,mom,NA,83,8,child
12488,10830900728,3,4,baby,snails,snail,NA,TRUE,baby,ldp_child_utts_udpipe,babi,snail,00:03:51,83,9,child
12489,10831001583,3,4,puzzle,box,box,NA,TRUE,puzzle,ldp_child_utts_udpipe,puzzl,box,00:20:55,83,10,child
12490,10831201220,4,5,girl,bunny,bunny,NA,TRUE,girl,ldp_child_utts_udpipe,girl,bunni,NA,83,12,child
12491,10840600569,3,4,sky,day,day,NA,TRUE,sky,ldp_child_utts_udpipe,sky,dai,NA,84,6,child
12492,10840601461,2,3,track,baby,baby,NA,TRUE,track,ldp_child_utts_udpipe,track,babi,NA,84,6,child
12493,10840800236,17,18,movie,puppet,puppet,NA,TRUE,movie,ldp_child_utts_udpipe,movi,puppet,NA,84,8,child
12494,10840800236,20,21,store,mommy,mommy,NA,TRUE,store,ldp_child_utts_udpipe,store,mommi,NA,84,8,child
12495,10840801632,5,6,doll,house,house,NA,TRUE,doll,ldp_child_utts_udpipe,doll,hous,00:16:32,84,8,child
12496,10841101126,7,8,ice,cubes,cub,NA,TRUE,ice,ldp_child_utts_udpipe,ic,cube,NA,84,11,child
12497,10841200597,4,5,water,park,park,NA,TRUE,water,ldp_child_utts_udpipe,water,park,NA,84,12,child
12498,10850601212,3,5,fire,truck,truck,NA,FALSE,fire,ldp_child_utts_udpipe,fire,truck,NA,85,6,child
12499,10870700128,5,6,light,green,green,NA,TRUE,light,ldp_child_utts_udpipe,light,green,00:13:52,87,7,child
12500,10870900890,2,3,pickle,sandwich,sandwich,NA,TRUE,pickle,ldp_child_utts_udpipe,pickl,sandwich,NA,87,9,child
