doc_id,sentence,adj_lower,noun_token
10581000726,don't be late for my potty party?,late,ROOT
10581000917,it's frustrating isn't it these things?,frustrating,ROOT
10581001341,are you Spiderman or are you Green_Goblin?,spiderman,ROOT
10581001513,were you hot last night?,hot,ROOT
10581001695,"yeah these Transformers are cool, aren't they?",cool,ROOT
10581001843,it's right above the radar.,right,ROOT
10581100627,ok this I'm going to put in the kitchen so that we can get this repaired alright?,ok,ROOT
10581100665,just be careful you don't lose the little red and white things because --,careful,ROOT
10581100754,for example the shot location is d@l four.,d@l,ROOT
10581100811,it would be nice to get some fresh air huh.,nice,ROOT
10581100886,be careful with that around your neck.,careful,ROOT
10581100904,ok I got your helmet.,ok,ROOT
10581101159,he's only three years old.,old,ROOT
10581101165,he's nine years old and what has he drawn?,old,ROOT
10581101219,this one's yellow and this one -- yellow and black.,yellow,ROOT
10581101255,this girl-'s hair is blonde and this girl-'s hair is what color?,blonde,ROOT
10581101261,is he any different in the pictures?,different,ROOT
10581101371,why was the child-'s report card all wet?,wet,ROOT
10581101633,when you gulp your food down you're so hungry.,hungry,ROOT
10581101730,I'm not sure I'm pronouncing this word with a ###,sure,ROOT
10581102075,ok I'll make your sandwich ok?,ok,ROOT
10581102106,well one part of the sandwich is ready ok?,ready,ROOT
10590100537,"what's wrong, lady+bug?",wrong,ROOT
10590100538,"what's wrong, lady+bug?",wrong,ROOT
10590100609,"Romeo, you ready take your nap?",ready,ROOT
10590100610,are you ready take your nap?,ready,ROOT
10590100615,you ready take a nap?,ready,ROOT
10590200364,"it's all gone, sweet+heart.",gone,ROOT
10590200532,you ready to go sleep?,ready,ROOT
10590300110,he's not as old as me and daddy?,old,ROOT
10590300444,you ready to go night+night?,ready,ROOT
10590300462,not until you get ready to go to bed.,ready,ROOT
10590600446,you ready to go back to day+care?,ready,ROOT
10590600448,you ready to go back to day+care?,ready,ROOT
10590700145,then you better stop being nasty.,better,ROOT
10590800292,what's wrong with -- what's your story?,wrong,ROOT
10591000503,are you guys cold?,cold,ROOT
10591100215,you guys are being good?,good,ROOT
10591100254,ok because I know how you guys can be.,ok,ROOT
10610100068,nice and clean to stick in your mouth.,nice,ROOT
10610100471,"no, you're good for mommy, right?",good,ROOT
10610200413,it's stuck on your finger?,stuck,ROOT
10610300453,what's wrong with that one?,wrong,ROOT
10610300454,"goodness, it is hot in here.",hot,ROOT
10610300524,"what's wrong, baby?",wrong,ROOT
10610300527,"what's wrong, baby?",wrong,ROOT
10610400263,you sure you don't want to take a bath?,sure,ROOT
10610400755,"ok ok ok, let's put your ### on.",ok,ROOT
10610400945,it's too cold to go outside with your hair wet.,cold,ROOT
10610500372,your arm's stuck.,stuck,ROOT
10610500922,"ok, clean your face.",ok,ROOT
10610500923,clean your face.,clean,ROOT
10610501110,Bob is all yellow.,yellow,ROOT
10610601150,she's sad because we made her go back in the cage.,sad,ROOT
10610700066,you'll be warmer in the water.,warmer,ROOT
10610700146,what's wrong with your butt?,wrong,ROOT
10610700342,that's m@l for monkey.,m@l,ROOT
10610700388,it's too early for ice+cream.,early,ROOT
10610801038,she -- her stomach's not even big.,big,ROOT
10610900104,why are your hands greasy?,greasy,ROOT
10611200063,"Sirena@n, he's too big to fit in the cup.",big,ROOT
10611200692,your arm's dirty.,dirty,ROOT
10611200710,why's your shirt all wet?,wet,ROOT
10611201151,it'll be cold at night.,cold,ROOT
10620100389,"yes, it's nice when the batteries work.",nice,ROOT
10620100514,you're my little -- my little climber.,little,ROOT
10620100592,those are pointy at the end.,pointy,ROOT
10620100759,you ready to give that back to mommy?,ready,ROOT
10620200599,"clean your hands, huh?",clean,ROOT
10620200924,"yeah, they were sticky from the bubbles.",sticky,ROOT
10620201166,when daddy gets home+.,daddy,ROOT
10620201242,you guys ok down there?,ok,ROOT
10620300269,your hiccups are gone.,gone,ROOT
10620300457,sure you don't want Dragon_Tales?,sure,ROOT
10620301169,his tail's stuck.,stuck,ROOT
10620301222,"boy, are you ready for your nap?",ready,ROOT
10620400045,mommy's not good with this camera.,good,ROOT
10620400391,"yes, his eyes are closed.",closed,ROOT
10620400547,I'm glad I don't give you all the crayons.,glad,ROOT
10620401291,your fingers are stuck?,stuck,ROOT
10620500605,it's hard to blow up those balloons.,hard,ROOT
10620501051,"Drew, your Spaghetti_Os are ready.",ready,ROOT
10620501057,"Drew, your Spaghetti_Os are ready.",ready,ROOT
10620600476,is his mouth open?,open,ROOT
10620600919,are you excited about going to class tomorrow?,excited,ROOT
10620600931,"mommy'll be right outside waiting for you, ok?",right,ROOT
10620601119,"it's all gone, buddy.",gone,ROOT
10620601302,"oh, it's not bad out here in the shade.",bad,ROOT
10620601426,I'm surprised Kelsie hasn't broke that ball.,surprised,ROOT
10620601735,that hole was bigger than you.,bigger,ROOT
10620700003,"mommy's, uh, rag is really wet.",wet,ROOT
10620700382,it's heavy today.,heavy,ROOT
10620700383,it's heavy today.,heavy,ROOT
10620700557,you're not worried about a dotted line.,worried,ROOT
10620700631,are you comfortable holding those scissors like that?,comfortable,ROOT
10620700788,"ok, red -- and what other color?",ok,ROOT
10620700998,one more and the blue one wins or one more and the red one wins.,more,ROOT
10620701627,"careful, don't slide off your seat.",careful,ROOT
10620800105,it's right in front of you.,right,ROOT
10620800370,been so long since mommy -- made these --,long,ROOT
10620800595,"ok you guys, I'm going to give you one spoon.",ok,ROOT
10620801061,"it's hot, bud.",hot,ROOT
10620801081,the chocolate chips are hot.,hot,ROOT
10620801162,"no, the cookie dough's not hot.",hot,ROOT
10620801335,the stuff in the dish+washer's clean.,clean,ROOT
10620801403,you weren't sick much last year even.,sick,ROOT
10620801496,"Drew, your water's right behind you so be careful.",careful,ROOT
10620801677,when it was nice and warm out.,nice,ROOT
10620801686,"if it was nice out today, we'd be outside right now, but --",nice,ROOT
10620801914,he's bigger than the car.,bigger,ROOT
10620802054,"school was very short today, yeah.",short,ROOT
10620900031,and this is low in sugar and calories.,low,ROOT
10620900286,"ok, and I got one more cup.",ok,ROOT
10620900294,"good, that's going to be a cool color, huh?",good,ROOT
10620900799,they're so cute with their little whiskers.,cute,ROOT
10620901443,is a salami sandwich Ok with you?,ok,ROOT
10621000275,"this one is not open, you see?",open,ROOT
10621000615,"oh, with your mouth open?",open,ROOT
10621100003,a rain+bow fish is bigger than a bass.,bigger,ROOT
10621100016,"red fishing rods there, ok.",ok,ROOT
10621100038,it's easier to go fishing.,easier,ROOT
10621100433,that would be good on the drive+way.,good,ROOT
10621100478,too bad we don't have any ramps to see if it jumps.,bad,ROOT
10621100667,"too bad it didn't land on it's tires, huh?",bad,ROOT
10621100748,it might be too bumpy on the side+walk.,bumpy,ROOT
10621101187,no it's not warm enough for water yet.,enough,ROOT
10621101194,your base is better?,better,ROOT
10621101251,ok I have this cannon then.,ok,ROOT
10621101380,someday we'll be able to bring Sunny out here in his cage.,able,ROOT
10621101411,careful you don't get it in your eyes.,careful,ROOT
10621101417,it's hard to get sand out of your eyes.,hard,ROOT
10621200014,"um, ok, because Mom's going to finish up these dishes real fast because she was lazy.",ok,ROOT
10621200029,how+about if you practice you're a@l that you've learned in school.,a@l,ROOT
10621200159,"if you're not sure, trace Mom-'s.",sure,ROOT
10621200186,"that's really good, but you need one more part.",good,ROOT
10621200198,because it's a little different than this because you got to put the little squiggly on the end.,different,ROOT
10621200255,ok then come back down and do that fish+hook.,ok,ROOT
10621200325,oh maybe it's hard to make that -- a monster with that one.,hard,ROOT
10621200368,that one's hard to do monsters with.,hard,ROOT
10621200491,that would be fun to color.,fun,ROOT
10621200521,are you excited about your costume.,excited,ROOT
10621200687,that's kind of a big one.,kind,ROOT
10621200692,the pencils are good for little spaces.,good,ROOT
10621200920,most of the world seas with common and tropical waters.,most,ROOT
10621200958,bottom left is the largest in the country.,largest,ROOT
10621201424,I'm sure the t+rexes would eat them.,sure,ROOT
10621201449,these scales are as tough as armor but they move and bend easily.,tough,ROOT
10621201510,each egg is a little bit larger than a hen-'s egg.,larger,ROOT
10621201511,so it's probably about that big of an egg.,big,ROOT
10621201611,he's bigger than the car.,bigger,ROOT
10621201639,alligators are fast and fierce.,fast,ROOT
10621201641,an alligator is about to catch a deer that was drinking at the river's edge.,about,ROOT
10621201650,are alligators dangerous to people?,dangerous,ROOT
10621201653,people can be dangerous to alligators too.,dangerous,ROOT
10621201656,it is important to preserve the alligators home.,important,ROOT
10621201689,you're so cuddly today.,cuddly,ROOT
10621201784,dolphins are quick to learn tricks and remember instructions.,quick,ROOT
10621201938,in kindergarten you should be able to count to a hundred.,able,ROOT
10621202006,oh it's not big enough to cover me in bed.,enough,ROOT
10621202033,"op, careful, my glasses.",careful,ROOT
10640200581,clean your hands.,clean,ROOT
10640200583,clean your hands.,clean,ROOT
10640500125,they're thick -- they're fat pages.,thick,ROOT
10640600352,two years old and you got side+burns.,old,ROOT
10640600696,you're just good for making noise.,good,ROOT
10640700042,you mad at mama?,mad,ROOT
10641100308,are your feet clean before you jumped on my bed?,clean,ROOT
10641100684,what the heck is wrong with that computer?,wrong,ROOT
10650100378,"mommy's coffee is yummy, too",yummy,ROOT
10650100635,that's hard for a little guy to do,hard,ROOT
10650101099,are you tired of chasing balls?,tired,ROOT
10650200318,"that's the big, fat, hairy spider.",fat,ROOT
10650200324,"that's the big, fat, hairy spider.",fat,ROOT
10650200592,"""long -- all long the meadow where the cows -- """,long,ROOT
10650200620,"""and it was ok for a while because they had nuts and things that they had saved.""",ok,ROOT
10650200621,"""but after a while all their food was gone and then they said Frederick, where are your supplies?""",gone,ROOT
10650200804,"it's so hard to make up your mind, isn't it?",hard,ROOT
10650200824,"""in the fall the apples were ripe, red and rosy.""",ripe,ROOT
10650200838,"""all winter the tree was bare.""",bare,ROOT
10650200840,"""in the spring the tree was full of blossoms.""",full,ROOT
10650200844,"""in the fall the apples were ripe, red and rosy.""",ripe,ROOT
10650200855,"""all winter the tree was bare.""",bare,ROOT
10650200856,"""in the spring the tree was full of blossoms.""",full,ROOT
10650200858,"""in the fall the apples were ripe, red and rosy.""",ripe,ROOT
10650300009,you sure these are the books you want to read?,sure,ROOT
10650300543,it's hard to make a sand+castle without any water.,hard,ROOT
10650300564,"oh, it's better in the shade, isn't it?",better,ROOT
10650300565,is it better in the shade?,better,ROOT
10650300648,"oh, it's hard to look at the sun.",hard,ROOT
10650301125,their cars are gone.,gone,ROOT
10650301317,you being gross for the camera?,gross,ROOT
10650301651,"Molly's bones are white, aren't they?",white,ROOT
10650301707,which is too bad because I like that book.,bad,ROOT
10650400218,it's different from your trombone.,different,ROOT
10650400255,I'm surprised Charlie_Baby is still asleep.,asleep,ROOT
10650400291,that's when mommy was pregnant.,pregnant,ROOT
10650400465,but the building part was black.,black,ROOT
10650400468,it was taller than all of the others.,taller,ROOT
10650400708,and if you look really hard -- really hard -- in one of the windows there's a kitty cat.,hard,ROOT
10650401409,basket+ball's are orange.,orange,ROOT
10650500213,"ok, but remember you jumped once and you got a boo+boo on your bum so be careful.",ok,ROOT
10650500362,that teddy+bear needed her own frog?,bear,ROOT
10650500987,is that cold on your foot?,cold,ROOT
10650500989,I'm not sure that's a good idea to put the xylophone on the track.,sure,ROOT
10650500998,better turn Thomas off if he's not going to go because otherwise his battery -- battery will run down and then he'll start going slow again.,better,ROOT
10650501034,"oh, your feet are cold.",cold,ROOT
10650501062,in the summer it was warm.,warm,ROOT
10650600083,and different colors since all of this is kind of the same color now.,kind,ROOT
10650600695,"it's almost as dark as night+time, isn't it?",dark,ROOT
10650600817,because it's easier for her to take pictures from there.,easier,ROOT
10650600818,because it's hard for her to take pictures when she's right in the middle of what we're doing.,hard,ROOT
10650600921,should we be quiet and go play in the living+room?,quiet,ROOT
